miRNA genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
mmu-miR-582-3p,5.136281070226165,0.47194589278601473,1.0252801703910166,0.46030919783226293,0.6452943000865716,0.9978624094514408
mmu-miR-100-3p,4.856651898331414,0.47211631119434555,1.0620384304223807,0.44453787892268776,0.6566537490722344,0.9978624094514408
mmu-miR-5100,2.294648392878791,0.473509376962992,1.5158137939358274,0.31237964640334853,0.7547520168091328,0.9978624094514408
mmu-miR-1968-5p,11.070200721249043,0.47468205644367545,0.696294846471341,0.681725649484917,0.4954124455065222,0.9978624094514408
mmu-miR-494-3p,18.927207087157807,0.48613792508581377,0.543449304310187,0.8945414433879533,0.37103226612448803,0.9978624094514408
mmu-miR-7033-5p,1.282989640319436,0.49248204387002753,1.913610053233018,0.25735757556142946,0.7969027498837633,0.9978624094514408
mmu-miR-154-3p,131.13809058957835,0.4937039289487754,0.32690027206369043,1.5102585440876792,0.13097746541948893,0.9978624094514408
mmu-miR-6395,6.804627812868365,0.4948434958341954,1.0023910801346811,0.4936631077839483,0.6215441238506818,0.9978624094514408
mmu-miR-496a-5p,9.249649413779208,0.49492190606071895,0.7557556408689154,0.6548702772389393,0.5125512784082997,0.9978624094514408
mmu-miR-3078-3p,1.6673210046821028,0.49633733182978074,1.8100788083293888,0.2742075812090607,0.7839251023710798,0.9978624094514408
mmu-miR-493-3p,8.905916369317604,0.4966665924343772,0.7855112796054682,0.6322844818776295,0.5272010018731055,0.9978624094514408
mmu-miR-7667-5p,4.543757854119343,0.4975044286232617,1.0944351780894972,0.4545764231479943,0.6494139997097845,0.9978624094514408
mmu-miR-7026-5p,0.4191517925513925,0.4987967280160341,3.3543207939794972,0.14870275046778453,0.8817881908116566,0.9978624094514408
mmu-miR-7665-5p,0.4191517925513925,0.4987967280160341,3.3543207939794972,0.14870275046778453,0.8817881908116566,0.9978624094514408
mmu-miR-6994-5p,0.444611337233976,0.4997363765671563,3.291143038387545,0.15184280073466389,0.8793109234048146,0.9978624094514408
mmu-miR-871-3p,0.444611337233976,0.4997363765671563,3.291143038387545,0.15184280073466389,0.8793109234048146,0.9978624094514408
mmu-miR-701-5p,0.4818519847375467,0.5010656155237977,3.208309556468057,0.1561774531742528,0.875893148403147,0.9978624094514408
mmu-miR-126a-3p,10770.89635248653,0.5014131045907234,0.25056441028716075,2.001134574603297,0.045377889259465724,0.9978624094514408
mmu-miR-152-3p,862.9111497933033,0.5035892013902463,0.2462145472892997,2.0453267564183926,0.04082265454413339,0.9978624094514408
mmu-miR-19b-1-5p,0.8378448194653118,0.504238758787096,2.397064937010269,0.2103567371086768,0.8333892559517522,0.9978624094514408
mmu-miR-12184-5p,6.125364213648221,0.5057466480069512,0.9010125299692046,0.5613092284346334,0.5745867515495621,0.9978624094514408
mmu-miR-3069-3p,3.364147679346889,0.506935383092814,1.2016587253476423,0.42186302350208177,0.6731250009226515,0.9978624094514408
mmu-miR-199b-5p,23.23766342029792,0.5087456846202302,0.5148636167352054,0.988117373385656,0.32309516809481864,0.9978624094514408
mmu-miR-103-1-5p,2.7912414188494075,0.5100904373875748,1.3833830429901652,0.3687268251351561,0.7123313519296408,0.9978624094514408
mmu-miR-7092-5p,0.8946171012496351,0.5149643648582346,2.4932282486484056,0.20654521507904458,0.8363650495401533,0.9978624094514408
mmu-miR-3097-3p,9.862515969581294,0.515104217424058,0.7741764085494486,0.6653576778310688,0.5058217476124296,0.9978624094514408
mmu-miR-6769b-5p,0.8579099373662125,0.5222958958365317,2.497929441871572,0.20909153280374562,0.8343767844656534,0.9978624094514408
mmu-miR-331-5p,84.46025077618715,0.5244594549450898,0.35475749324271616,1.4783604714059355,0.1393113197408131,0.9978624094514408
mmu-miR-20a-5p,138.70670595289744,0.5247121426805741,0.3741918476292651,1.402254340934864,0.16083930970053295,0.9978624094514408
mmu-miR-140-5p,141.4001465425335,0.5251594055239287,0.35331359105947874,1.486383255026044,0.13717777640669235,0.9978624094514408
mmu-miR-337-3p,29.567932137238,0.5359054057739345,0.5061733147952618,1.0587389538516048,0.2897186821888492,0.9978624094514408
mmu-miR-551b-3p,9.723008200703552,0.5478334119125716,0.7091673958873286,0.7725022541780963,0.4398170123217521,0.9978624094514408
mmu-miR-222-5p,13.240392418315261,0.5490155619038994,0.6483164765198933,0.8468326531680445,0.3970884049736859,0.9978624094514408
mmu-miR-760-5p,4.965824107369634,0.5491744887648288,0.9807318752631645,0.5599639438837104,0.5755040315195699,0.9978624094514408
mmu-miR-1264-5p,41.19498586727258,0.5491879796928628,0.6495843290469966,0.8454452411106885,0.39786229403150586,0.9978624094514408
mmu-miR-450a-5p,66.4723493013599,0.5501435257165331,0.3748786936250877,1.4675241219943163,0.14223353223870744,0.9978624094514408
mmu-miR-380-5p,102.5269856463397,0.5519441242239892,0.4010447837129738,1.376265560952947,0.16873943104605849,0.9978624094514408
mmu-miR-3088-3p,2.2970044975568737,0.5529565528409341,1.5095103744329277,0.3663151722615099,0.7141299094168521,0.9978624094514408
mmu-miR-7037-5p,3.611845309191164,0.5663400012988951,1.120460474043486,0.505452904782177,0.6132407684643546,0.9978624094514408
mmu-miR-12200-5p,6.511171465306649,0.5667755175333077,0.8929521509172921,0.6347210395888325,0.5256103691208462,0.9978624094514408
mmu-miR-7075-3p,2.727937392929254,0.5775065300234772,1.2918552866672182,0.44703654966908285,0.6548486703437435,0.9978624094514408
mmu-miR-6952-5p,1.394113984573238,0.5929834900513884,2.1130331238820657,0.28063142188796303,0.7789931129232004,0.9978624094514408
mmu-miR-410-5p,15.136882853888565,0.5946807832916922,0.6420496803601573,0.9262223804209455,0.35433042402550696,0.9978624094514408
mmu-miR-34c-5p,3475.0811890445243,0.5946808869743994,0.4496062489900809,1.322670421752788,0.1859450039824324,0.9978624094514408
mmu-miR-7031-3p,1.2202894481332816,0.5983552313206281,2.0428943831053386,0.29289582284282717,0.7696017818025486,0.9978624094514408
mmu-miR-6986-5p,7.972852820704666,0.6029947822095931,0.8044796603991465,0.7495463364610292,0.4535279813789681,0.9978624094514408
mmu-miR-6516-5p,15.216014624439827,0.6062304332893028,0.5920458586148528,1.023958574269291,0.3058548419001883,0.9978624094514408
mmu-miR-504-3p,6.878870684872727,0.6074051980022074,0.8710470197458825,0.6973276806336018,0.48559774882482387,0.9978624094514408
mmu-miR-7002-5p,0.4504645296531322,0.6107198366648197,3.527310868517915,0.1731403495267851,0.8625411095309361,0.9978624094514408
mmu-miR-297b-3p,0.4759240743357158,0.6108885523952459,3.461257011769852,0.1764932653998089,0.8599064390690381,0.9978624094514408
mmu-miR-7658-3p,0.4759240743357158,0.6108885523952459,3.461257011769852,0.1764932653998089,0.8599064390690381,0.9978624094514408
mmu-miR-466n-5p,0.5131647218392864,0.611116447616354,3.3739671546845558,0.18112697000261385,0.8562679157032999,0.9978624094514408
mmu-miR-6769b-3p,5.349631889298085,0.6200166068565138,1.0554109784709838,0.5874646175793593,0.5568917069594538,0.9978624094514408
mmu-miR-3065-5p,11.64571254989295,0.6222806106270337,0.7308386811082267,0.8514609676699404,0.3945133368001942,0.9978624094514408
mmu-miR-1306-3p,5.5499082196782465,0.6234090457412681,0.9289493917861801,0.6710904288796398,0.5021629238279287,0.9978624094514408
mmu-miR-186-3p,1.6193761227837735,0.6349042495789364,1.8202688904587674,0.34879695681604483,0.727241748222563,0.9978624094514408
mmu-miR-6537-3p,0.5273815979139973,0.6472082459701333,3.1159780032201327,0.20770629487797782,0.8354583022708175,0.9978624094514408
mmu-miR-5626-3p,0.49014095041042666,0.6483595158226289,3.1876581149580847,0.20339681748811206,0.8388248870996676,0.9978624094514408
mmu-miR-302b-3p,0.49014095041042666,0.6483595158226289,3.1876581149580847,0.20339681748811206,0.8388248870996676,0.9978624094514408
mmu-miR-7688-5p,11.292654680395932,0.6610611712544139,0.7251907427486798,0.9115686843282134,0.36199581372019607,0.9978624094514408
mmu-miR-6912-5p,7.026703477894074,0.6617419666170101,0.877740371948171,0.7539153806361374,0.4509000344116382,0.9978624094514408
mmu-miR-7034-3p,2.7308319318204504,0.6636156647018434,1.3156993266414527,0.5043824612997528,0.6139926403838338,0.9978624094514408
mmu-miR-3074-2-3p,19.46600359139131,0.6638446282506888,0.6029642373337849,1.1009684938962676,0.27091036964657733,0.9978624094514408
mmu-miR-6994-3p,2.4718262338474175,0.6774340857172498,1.3957726531504218,0.4853470113404228,0.6274302131540817,0.9978624094514408
mmu-miR-421-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-693-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6981-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-12206-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-743a-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6936-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7652-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-3098-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-764-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-219c-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6989-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7027-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-12185-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6938-5p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-147-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7118-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6945-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-466f,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7046-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7028-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7018-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-5615-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-3473e,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7051-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-5113,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7039-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-3112-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6973b-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-8117,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7062-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7238-5p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-7021-3p,0.14829027377469778,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-6957-3p,0.19381988695114838,0.6850737756454519,4.4291716175268245,0.15467311605956366,0.8770790251735127,0.9978624094514408
mmu-miR-8098,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-3547-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-466j,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7006-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-1668,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-511-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7663-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-1951,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-6975-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7011-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-6974-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-208b-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7036a-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7670-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-6932-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-712-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-8092,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-34a-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-224-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7676-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-450a-2-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-3091-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7649-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-1258-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-465b-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-878-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-3090-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-3112-5p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-6903-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-7059-3p,0.11697753667295806,0.6850737756454525,4.429171617526826,0.15467311605956374,0.8770790251735127,0.9978624094514408
mmu-miR-6937-5p,0.8779800058600795,0.6860979171467989,2.340904839691022,0.29309090464239357,0.7694526687074007,0.9978624094514408
mmu-miR-669p-5p,16.17708662539211,0.688866885553978,0.8145728123463558,0.8456787105006792,0.39773200281193,0.9978624094514408
mmu-miR-503-5p,12.322791243647684,0.6895620287190554,0.6579475341247691,1.0480501756668807,0.2946154900605965,0.9978624094514408
mmu-miR-219b-3p,3.3649655194578223,0.6930219709724422,3.1157203348709532,0.22242752766228158,0.8239810845140841,0.9978624094514408
mmu-miR-31-3p,23.231878959819483,0.7032660459372727,0.5586249437819519,1.258923457975372,0.2080579799513419,0.9978624094514408
mmu-miR-3087-3p,12.024999243485608,0.7075061205743961,0.7031249335767428,1.0062310220964097,0.31430445260723316,0.9978624094514408
mmu-miR-322-5p,38.21157284138835,0.7100040861546574,0.4468118723505299,1.5890448085445001,0.11205027677933661,0.9978624094514408
mmu-miR-126b-5p,116.60487929429807,0.7140599059534942,0.4896760656891658,1.4582291355174417,0.14477739551900573,0.9978624094514408
mmu-miR-12201-3p,0.8950758668871083,0.7318498156731696,2.3292336872336272,0.314201971096498,0.7533676457229627,0.9978624094514408
mmu-miR-3094-5p,1.0488352854261638,0.7358220714952857,2.0969695074600843,0.35089784037276567,0.7256649917329869,0.9978624094514408
mmu-miR-9b-3p,28455.03149711082,0.7379069956154826,1.3179137339637341,0.5599053842440556,0.5755439760179242,0.9978624094514408
mmu-miR-107-5p,9.946906939268448,0.7492144869295675,0.765092784956165,0.9792465719990978,0.3274581623164281,0.9978624094514408
mmu-miR-3083b-3p,25.997463319266544,0.7637327158627067,0.5283351943964031,1.4455457897996624,0.14830464098035467,0.9978624094514408
mmu-miR-5134-5p,0.5586943350157371,0.7641602937223297,3.060374117969968,0.24969505827255484,0.8028231801067122,0.9978624094514408
mmu-miR-706,0.4959941428295828,0.7679638372657955,3.1748991742194135,0.2418860553121686,0.8088684555885461,0.9978624094514408
mmu-miR-6955-5p,3.3952611349012733,0.7811754988207551,1.1565935041530542,0.675410588089712,0.49941494037084844,0.9978624094514408
mmu-miR-5626-5p,0.8892276250609186,0.7818840444209312,2.7026419104661024,0.2893036037786027,0.7723490547631675,0.9978624094514408
mmu-miR-26b-5p,766.8325052591164,0.7990755242447685,0.27149955920079305,2.9431927130820705,0.003248461341463984,0.9978624094514408
mmu-miR-1b-5p,24.20714106556456,0.8009600829387046,0.652189460608979,1.228109516199191,0.21940585919157107,0.9978624094514408
mmu-miR-429-3p,59.18261028180243,0.8131171712033018,0.6139218500293384,1.3244636449483664,0.18534910935626603,0.9978624094514408
mmu-miR-344c-3p,9.791498509171065,0.8326149475617534,0.7338593019187523,1.1345702716921269,0.2565554149396707,0.9978624094514408
mmu-miR-7054-3p,2.00951083398359,0.8408124533891578,1.5131882938294885,0.5556561974592592,0.578445906049196,0.9978624094514408
mmu-miR-3470b,3.304152062966365,0.841337936095049,1.2918616003875683,0.651260116286947,0.5148785896243342,0.9978624094514408
mmu-miR-493-5p,3.0293894869860964,0.8466835842725972,1.427050880385598,0.5933100185214266,0.5529736952210111,0.9978624094514408
mmu-miR-7055-3p,1.8699682915192453,0.8551655192294103,1.6042797362161234,0.5330526216371814,0.5939971544998212,0.9978624094514408
mmu-miR-1969,14.128766293448985,0.8652577184677391,0.622943544937142,1.388982557889813,0.1648380539761215,0.9978624094514408
mmu-miR-6943-3p,1.0179813139618974,0.8696578714957418,2.2001330338252725,0.3952751302423321,0.6926398513456442,0.9978624094514408
mmu-miR-6906-5p,2.576494134672207,0.8804090515608707,1.3830238723395458,0.636582686075806,0.5243967059257213,0.9978624094514408
mmu-miR-704,1.00620021114091,0.8835683988987254,2.3405292818583616,0.3775079447829762,0.7057961613316632,0.9978624094514408
mmu-miR-1264-3p,377.2184699741963,0.898657799197099,0.47200191535107633,1.9039282892076292,0.05691952421933947,0.9978624094514408
mmu-miR-741-3p,0.5048165921226109,0.9043545739258279,3.369715518096941,0.26837712829733634,0.7884090429263833,0.9978624094514408
mmu-miR-6990-3p,0.5048165921226109,0.9043545739258279,3.369715518096941,0.26837712829733634,0.7884090429263833,0.9978624094514408
mmu-miR-879-3p,6.641957996497816,0.9077647780807754,0.8574456999153783,1.0586848568607472,0.2897433266397744,0.9978624094514408
mmu-miR-6909-5p,0.6042239481921877,0.917794320496524,3.197476687403412,0.28703706397992257,0.7740839408082834,0.9978624094514408
mmu-miR-190b-3p,0.6042239481921877,0.917794320496524,3.197476687403412,0.28703706397992257,0.7740839408082834,0.9978624094514408
mmu-miR-98-3p,4.1075760558366285,0.9201556404502257,1.101894295008613,0.8350670700614101,0.40367994628392745,0.9978624094514408
mmu-miR-6947-3p,0.566983300688617,0.9212746039748425,3.2647822346873228,0.2821856215053423,0.7778011828848705,0.9978624094514408
mmu-miR-5103,0.566983300688617,0.9212746039748425,3.2647822346873228,0.2821856215053423,0.7778011828848705,0.9978624094514408
mmu-miR-7686-5p,0.5415237560060334,0.9237008668945073,3.3149055662149074,0.2786507333146223,0.7805128745211418,0.9978624094514408
mmu-miR-7016-3p,1.431205196111459,0.9281371293169843,1.9067848074743252,0.48675504738595504,0.6264319300379279,0.9978624094514408
mmu-miR-1249-5p,1.063510927138348,0.9440846194102261,2.070351844774382,0.4560020181077523,0.6483885270013676,0.9978624094514408
mmu-miR-6939-3p,1.6020604756775432,0.9460858407093808,1.7123120504972829,0.5525195249514376,0.5805924610062294,0.9978624094514408
mmu-miR-7213-5p,1.7191127303331761,0.9461956425269977,1.69401230380333,0.5585529930347238,0.5764668286160062,0.9978624094514408
mmu-miR-5134-3p,1.6162773517522542,0.9559850079406443,1.6541507490148326,0.5779310068988592,0.5633107002497129,0.9978624094514408
mmu-miR-6996-5p,2.029501233901816,0.9781061761694579,1.5561206514397814,0.6285542032132774,0.529640950450071,0.9978624094514408
mmu-miR-7674-5p,2.1636493495844773,0.995247677492703,1.4856848629443522,0.6698915108553414,0.5029269517431003,0.9978624094514408
mmu-miR-143-5p,18.657320884378606,0.9983611209224462,0.6125090175139417,1.6299533433395075,0.103111358224557,0.9978624094514408
mmu-miR-216a-5p,2.223929322455787,1.0009449383375955,1.4670966499781577,0.682262438778316,0.49507301937502757,0.9978624094514408
mmu-miR-879-5p,10.194148126858337,1.0190568618137799,0.7184988182301102,1.418313901091778,0.15609913996738012,0.9978624094514408
mmu-miR-702-5p,0.9919882856591656,1.0310638913241565,2.389669291614781,0.43146718876210344,0.6661287051552289,0.9978624094514408
mmu-miR-467b-5p,29.762369651134378,1.0502163868502927,0.6234526627181145,1.684516643607846,0.09208186567080427,0.9978624094514408
mmu-miR-1912-3p,11.137641884167353,1.053115312603795,2.197848425780965,0.47915738876742137,0.6318266655464027,0.9978624094514408
mmu-miR-670-3p,1.1143552985208403,1.0619799656433062,2.1537373966065094,0.49308702505541874,0.6219510983120988,0.9978624094514408
mmu-miR-6946-5p,1.0717998928112278,1.093291901550412,2.1800167554204832,0.5015061920198576,0.6160149211314685,0.9978624094514408
mmu-miR-6896-5p,2.861827063020763,1.1001178551861661,1.2941423766963265,0.8500748256111786,0.39528348679033065,0.9978624094514408
mmu-miR-199a-3p,260.3986184232056,1.1034211555808058,0.8597337731166627,1.2834451664969961,0.19933615859342835,0.9978624094514408
mmu-miR-7650-5p,1.171666014518278,1.106778956615234,2.00853725614496,0.5510373049985166,0.5816081018700807,0.9978624094514408
mmu-miR-6930-5p,0.5929016110086739,1.108067412242673,2.9623407058121916,0.37405130681579446,0.708366144853416,0.9978624094514408
mmu-miR-1247-3p,1.1349588506348554,1.1116832566224568,2.124784043362794,0.5231982328251341,0.600836311078937,0.9978624094514408
mmu-miR-7664-3p,1.159884911697291,1.1258281270642772,2.113360037543338,0.5327195116138324,0.5942277575188714,0.9978624094514408
mmu-miR-201-5p,1.7014086677033242,1.1345983418167507,1.7365621482456657,0.6533589039487936,0.5135249261962763,0.9978624094514408
mmu-miR-6936-3p,0.5816589424008011,1.1362751228638395,2.980611694826844,0.3812221245846821,0.7030384334369311,0.9978624094514408
mmu-miR-3470a,0.5816589424008011,1.1362751228638395,2.980611694826844,0.3812221245846821,0.7030384334369311,0.9978624094514408
mmu-miR-6976-5p,0.6071184870833847,1.136412210843333,2.9415582604048014,0.3863300027540321,0.6992522830502614,0.9978624094514408
mmu-miR-299b-5p,0.6071184870833847,1.136412210843333,2.9415582604048014,0.3863300027540321,0.6992522830502614,0.9978624094514408
mmu-miR-3081-3p,2.7795155679782155,1.1748975363265253,1.3910704774617109,0.8445995766299083,0.3983344455223212,0.9978624094514408
mmu-miR-200a-5p,4.389345794763246,1.1828520571123253,1.1843882807671473,0.9987029391629686,0.31793861644728094,0.9978624094514408
mmu-miR-7004-5p,4.344365219145823,1.1910402479066986,1.0926622176730694,1.0900351715676002,0.27569765123159184,0.9978624094514408
mmu-miR-7669-3p,0.6614549956139842,1.1953843234258856,3.08470103655832,0.3875203169638788,0.6983710468888565,0.9978624094514408
mmu-miR-7655-3p,0.6614549956139842,1.1953843234258856,3.08470103655832,0.3875203169638788,0.6983710468888565,0.9978624094514408
mmu-miR-6966-5p,3.4317098531935435,1.207450012757141,1.2849187122419083,0.9397092604016943,0.3473667137778711,0.9978624094514408
mmu-miR-6979-3p,1.8614750937060427,1.2086346389608422,1.6598814337996552,0.7281451640760519,0.46652472928095257,0.9978624094514408
mmu-miR-1298-5p,2173.388689774163,1.219942762265873,1.1957172022899618,1.020260275531301,0.3076050378412083,0.9978624094514408
mmu-miR-7008-5p,0.675671871688695,1.2206133781357884,2.6890444245066645,0.4539208675809525,0.6498857834897404,0.9978624094514408
mmu-miR-10a-3p,0.6129716795025408,1.2214998795006125,2.7619262226864096,0.4422637612356317,0.6582983511845113,0.9978624094514408
mmu-miR-542-3p,1.2118012009130457,1.2224827176833655,1.9684631796302243,0.6210340789371578,0.5345772008537435,0.9978624094514408
mmu-miR-1949,3.070307037745217,1.2309159055658074,1.3039160415941684,0.9440146959622409,0.34516213849371313,0.9978624094514408
mmu-miR-30f,40.79148039800601,1.2575029806101907,1.9462931379600283,0.6461015332604109,0.5182136024776776,0.9978624094514408
mmu-miR-3071-5p,3.1418452331632785,1.2665193644478208,1.2614861882409591,1.0039898781720948,0.31538349239150676,0.9978624094514408
mmu-miR-758-5p,2.363871466513809,1.2672784105218537,1.4665088966509314,0.8641464183517328,0.38750746231472966,0.9978624094514408
mmu-miR-3084-5p,3.8086996061519116,1.276849455612077,1.2264044285398221,1.0411324567152092,0.297814077874483,0.9978624094514408
mmu-miR-3110-5p,1.086475534523412,1.2810922041009836,2.323625883004437,0.5513332475211274,0.5814052509560611,0.9978624094514408
mmu-miR-3106-5p,0.7069846087904348,1.3041486649373575,2.814050461835541,0.4634418190520617,0.6430477091283967,0.9978624094514408
mmu-miR-7089-5p,0.7069846087904348,1.3041486649373575,2.814050461835541,0.4634418190520617,0.6430477091283967,0.9978624094514408
mmu-miR-1941-3p,0.6697439612868642,1.3051698358560202,2.859534976448222,0.4564273025529307,0.6480827362768842,0.9978624094514408
